path,extension,size_bytes,size_kb,size_mb
openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,378656,369.78125,0.361114501953125
openvas_raesene_bwapp/openvas_raesene_bwapp.csv,.csv,376583,367.7568359375,0.35913753509521484
openvas_kennethreitz_httpbin/openvas_kennethreitz_httpbin_xml.json,.json,374847,366.0615234375,0.3574819564819336
openvas_nginx_1.12/openvas_nginx_1.12_xml.json,.json,373131,364.3857421875,0.35584545135498047
openvas_nginx_1.10/openvas_nginx_1.10_xml.json,.json,372597,363.8642578125,0.35533618927001953
openvas_sameersbn_squid_3.3.8-23/openvas_sameersbn_squid_3.3.8-23.xml,.xml,372247,363.5224609375,0.35500240325927734
openvas_sonatype_nexus_2.14.4/openvas_sonatype_nexus_2.14.4_xml.json,.json,370068,361.39453125,0.3529243469238281
openvas_nginx_1.14/openvas_nginx_1.14_xml.json,.json,363845,355.3173828125,0.34698963165283203
openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,361678,353.201171875,0.3449230194091797
openvas_adminer_4.2/openvas_adminer_4.2.pdf,.pdf,360606,352.154296875,0.3439006805419922
openvas_vulnerables_phpldapadmin-remote-dump/openvas_vulnerables_phpldapadmin-remote-dump.xml,.xml,357553,349.1728515625,0.3409891128540039
openvas_phpmyadmin_phpmyadmin_4.8/openvas_phpmyadmin_phpmyadmin_4.8.pdf,.pdf,354852,346.53515625,0.3384132385253906
openvas_infosecwarrior_ftp_v1/openvas_infosecwarrior_ftp_v1.xml,.xml,354464,346.15625,0.338043212890625
openvas_sameersbn_squid_3.5.27-2/openvas_sameersbn_squid_3.5.27-2.xml,.xml,351976,343.7265625,0.33567047119140625
openvas_elasticsearch_5.6/openvas_elasticsearch_5.6_xml.json,.json,348768,340.59375,0.332611083984375
openvas_owncloud_9.1/openvas_owncloud_9.1.xml,.xml,347977,339.8212890625,0.33185672760009766
openvas_nextcloud_12/openvas_nextcloud_12.xml,.xml,347918,339.763671875,0.3318004608154297
openvas_owncloud_9/openvas_owncloud_9.xml,.xml,347800,339.6484375,0.33168792724609375
openvas_php_5.6-apache/openvas_php_5.6-apache.xml,.xml,347786,339.634765625,0.33167457580566406
openvas_drupal_8.5/openvas_drupal_8.5.xml,.xml,347749,339.5986328125,0.33163928985595703
openvas_vulnerables_web-dvwa/openvas_vulnerables_web-dvwa.xml,.xml,347369,339.2275390625,0.33127689361572266
openvas_wordpress_4.9/openvas_wordpress_4.9.xml,.xml,347183,339.0458984375,0.3310995101928711
openvas_youyouorz_ssrf-vulnerable-lab/openvas_youyouorz_ssrf-vulnerable-lab.xml,.xml,346439,338.3193359375,0.33038997650146484
openvas_php_7.0-apache/openvas_php_7.0-apache.xml,.xml,346186,338.072265625,0.33014869689941406
openvas_httpd_2.4.25/openvas_httpd_2.4.25.xml,.xml,344660,336.58203125,0.3286933898925781
openvas_gitlab_gitlab-ce_10.0.0-ce.0/openvas_gitlab_gitlab-ce_10.0.0-ce.0.xml,.xml,342600,334.5703125,0.32672882080078125
openvas_rastasheep_ubuntu-sshd_14.04/openvas_rastasheep_ubuntu-sshd_14.04_xml.json,.json,342557,334.5283203125,0.3266878128051758
openvas_glassfish_4.1/openvas_glassfish_4.1.xml,.xml,341000,333.0078125,0.32520294189453125
openvas_jenkins_jenkins_2.60/openvas_jenkins_jenkins_2.60.xml,.xml,340376,332.3984375,0.32460784912109375
openvas_jenkins_jenkins_2.150/openvas_jenkins_jenkins_2.150.xml,.xml,339835,331.8701171875,0.32409191131591797
openvas_elasticsearch_2.4.6/openvas_elasticsearch_2.4.6_xml.json,.json,338183,330.2568359375,0.32251644134521484
openvas_elasticsearch_2.4/openvas_elasticsearch_2.4_xml.json,.json,337935,330.0146484375,0.3222799301147461
openvas_httpd_2.2/openvas_httpd_2.2.xml,.xml,336843,328.9482421875,0.32123851776123047
openvas_gitea_gitea_1.4.0/openvas_gitea_gitea_1.4.0.xml,.xml,335580,327.71484375,0.3200340270996094
openvas_gogs_gogs_0.11/openvas_gogs_gogs_0.11.xml,.xml,335245,327.3876953125,0.3197145462036133
openvas_sameersbn_bind_9.11.3-20190706/openvas_sameersbn_bind_9.11.3-20190706.xml,.xml,333441,325.6259765625,0.3179941177368164
openvas_mariadb_10.0/openvas_mariadb_10.0.pdf,.pdf,333439,325.6240234375,0.3179922103881836
openvas_couchdb_1.6/openvas_couchdb_1.6_xml.json,.json,332132,324.34765625,0.3167457580566406
openvas_vulnerables_cve-2017-7494/openvas_vulnerables_cve-2017-7494.pdf,.pdf,329798,322.068359375,0.31451988220214844
openvas_tomcat_7.0.70/openvas_tomcat_7.0.70.pdf,.pdf,325338,317.712890625,0.31026649475097656
openvas_bkimminich_juice-shop/openvas_bkimminich_juice-shop_xml.json,.json,325027,317.4091796875,0.3099699020385742
openvas_mongo_3.6/openvas_mongo_3.6_xml.json,.json,324945,317.3291015625,0.3098917007446289
openvas_jasonrivers_nagios/openvas_jasonrivers_nagios.xml,.xml,324507,316.9013671875,0.30947399139404297
openvas_sameersbn_squid_3.3.8-23/openvas_sameersbn_squid_3.3.8-23.pdf,.pdf,323760,316.171875,0.3087615966796875
openvas_jmalloc_echo-server/openvas_jmalloc_echo-server_xml.json,.json,317817,310.3681640625,0.30309391021728516
openvas_mprasil_dokuwiki/openvas_mprasil_dokuwiki_xml.json,.json,317808,310.359375,0.3030853271484375
openvas_mysql_5.5/openvas_mysql_5.5.pdf,.pdf,315366,307.974609375,0.30075645446777344
openvas_sonarqube_7.0/openvas_sonarqube_7.0_xml.json,.json,315333,307.9423828125,0.30072498321533203
openvas_jboss_wildfly_9.0.2.Final/openvas_jboss_wildfly_9.0.2.Final_xml.json,.json,312828,305.49609375,0.2983360290527344
openvas_jboss_wildfly_8.2.1.Final/openvas_jboss_wildfly_8.2.1.Final_xml.json,.json,312425,305.1025390625,0.29795169830322266
openvas_schickling_mailcatcher/openvas_schickling_mailcatcher_xml.json,.json,312416,305.09375,0.297943115234375
openvas_sonarqube_6.7/openvas_sonarqube_6.7_xml.json,.json,311697,304.3916015625,0.2972574234008789
openvas_redmine_3.3/openvas_redmine_3.3_xml.json,.json,310933,303.6455078125,0.29652881622314453
openvas_rmohr_activemq_5.14.3/openvas_rmohr_activemq_5.14.3.xml,.xml,309452,302.19921875,0.2951164245605469
openvas_osixia_phpldapadmin_0.7.1/openvas_osixia_phpldapadmin_0.7.1.xml,.xml,308813,301.5751953125,0.2945070266723633
openvas_tomcat_6/openvas_tomcat_6.xml,.xml,307886,300.669921875,0.2936229705810547
openvas_sameersbn_squid_3.5.27-2/openvas_sameersbn_squid_3.5.27-2.pdf,.pdf,302660,295.56640625,0.2886390686035156
openvas_vulhub_tomcat_9.0.30/openvas_vulhub_tomcat_9.0.30_xml.json,.json,302511,295.4208984375,0.2884969711303711
openvas_webgoat_webgoat/openvas_webgoat_webgoat_xml.json,.json,300886,293.833984375,0.28694725036621094
openvas_vulnerables_phpldapadmin-remote-dump/openvas_vulnerables_phpldapadmin-remote-dump.pdf,.pdf,300109,293.0751953125,0.2862062454223633
openvas_phpmyadmin_phpmyadmin_4.6/openvas_phpmyadmin_phpmyadmin_4.6.xml,.xml,299877,292.8486328125,0.28598499298095703
openvas_prom_prometheus_v2.15.2/openvas_prom_prometheus_v2.15.2_xml.json,.json,298743,291.7412109375,0.28490352630615234
openvas_tleemcjr_metasploitable2/openvas_tleemcjr_metasploitable2.docx,.docx,298035,291.0498046875,0.2842283248901367
openvas_consul_0.9.0/openvas_consul_0.9.0_xml.json,.json,295302,288.380859375,0.28162193298339844
openvas_tomcat_7.0.94/openvas_tomcat_7.0.94_xml.json,.json,295177,288.2587890625,0.28150272369384766
openvas_drupal_7/openvas_drupal_7.xml,.xml,295030,288.115234375,0.28136253356933594
openvas_tomcat_8.0/openvas_tomcat_8.0_xml.json,.json,294305,287.4072265625,0.2806711196899414
openvas_jboss_wildfly_10.1.0.Final/openvas_jboss_wildfly_10.1.0.Final.xml,.xml,293072,286.203125,0.2794952392578125
openvas_caddy_2.0.0/openvas_caddy_2.0.0_xml.json,.json,292958,286.091796875,0.2793865203857422
openvas_kibana_4.6/openvas_kibana_4.6_xml.json,.json,291679,284.8427734375,0.2781667709350586
openvas_kibana_5.6/openvas_kibana_5.6_xml.json,.json,291679,284.8427734375,0.2781667709350586
openvas_vulnerables_web-dvwa/openvas_vulnerables_web-dvwa.pdf,.pdf,290023,283.2255859375,0.27658748626708984
openvas_youyouorz_ssrf-vulnerable-lab/openvas_youyouorz_ssrf-vulnerable-lab.pdf,.pdf,289926,283.130859375,0.27649497985839844
openvas_php_7.0-apache/openvas_php_7.0-apache.pdf,.pdf,289718,282.927734375,0.27629661560058594
openvas_nextcloud_12/openvas_nextcloud_12.pdf,.pdf,289713,282.9228515625,0.2762918472290039
openvas_drupal_8.5/openvas_drupal_8.5.pdf,.pdf,289616,282.828125,0.2761993408203125
openvas_owncloud_9/openvas_owncloud_9.pdf,.pdf,289351,282.5693359375,0.27594661712646484
openvas_php_5.6-apache/openvas_php_5.6-apache.pdf,.pdf,289341,282.5595703125,0.2759370803833008
openvas_wordpress_4.9/openvas_wordpress_4.9.pdf,.pdf,289186,282.408203125,0.2757892608642578
openvas_registry_2/openvas_registry_2_xml.json,.json,289175,282.3974609375,0.27577877044677734
openvas_owncloud_9.1/openvas_owncloud_9.1.pdf,.pdf,288981,282.2080078125,0.27559375762939453
openvas_influxdb_1.3/openvas_influxdb_1.3_xml.json,.json,288902,282.130859375,0.27551841735839844
openvas_ghcr.io_christophetd_log4shell-vulnerable-app/openvas_ghcr.io_christophetd_log4shell-vulnerable-app_xml.json,.json,288760,281.9921875,0.27538299560546875
openvas_vault_0.9.0/openvas_vault_0.9.0_xml.json,.json,288538,281.775390625,0.27517127990722656
openvas_traefik_1.5/openvas_traefik_1.5_xml.json,.json,288523,281.7607421875,0.27515697479248047
openvas_httpd_2.4.25/openvas_httpd_2.4.25.pdf,.pdf,285778,279.080078125,0.2725391387939453
openvas_httpd_2.4.49/openvas_httpd_2.4.49.xml,.xml,285206,278.521484375,0.27199363708496094
openvas_jenkins_jenkins_2.60/openvas_jenkins_jenkins_2.60.pdf,.pdf,283067,276.4326171875,0.26995372772216797
openvas_jenkins_jenkins_2.150/openvas_jenkins_jenkins_2.150.pdf,.pdf,282208,275.59375,0.269134521484375
openvas_dovecot_dovecot/openvas_dovecot_dovecot.xml,.xml,280269,273.7001953125,0.2672853469848633
openvas_vulnerables_cve-2016-6515/openvas_vulnerables_cve-2016-6515_xml.json,.json,279357,272.8095703125,0.2664155960083008
openvas_gitlab_gitlab-ce_10.0.0-ce.0/openvas_gitlab_gitlab-ce_10.0.0-ce.0.pdf,.pdf,278093,271.5751953125,0.2652101516723633
openvas_docker.bintray.io_jfrog_artifactory-oss_5.11.0/openvas_docker.bintray.io_jfrog_artifactory-oss_5.11.0.txt,.txt,271965,265.5908203125,0.2593660354614258
openvas_glassfish_4.1/openvas_glassfish_4.1.pdf,.pdf,270416,264.078125,0.2578887939453125
openvas_rastasheep_ubuntu-sshd_14.04/openvas_rastasheep_ubuntu-sshd_14.04.pdf,.pdf,270370,264.033203125,0.2578449249267578
openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,269751,263.4287109375,0.25725460052490234
openvas_gitea_gitea_1.4.0/openvas_gitea_gitea_1.4.0.pdf,.pdf,269197,262.8876953125,0.2567262649536133
openvas_ismisepaul_securityshepherd/openvas_ismisepaul_securityshepherd.xml,.xml,268339,262.0498046875,0.2559080123901367
openvas_grafana_grafana_5.1.0/openvas_grafana_grafana_5.1.0.xml,.xml,267948,261.66796875,0.2555351257324219
openvas_gogs_gogs_0.11/openvas_gogs_gogs_0.11.pdf,.pdf,267883,261.6044921875,0.25547313690185547
openvas_infosecwarrior_ftp_v1/openvas_infosecwarrior_ftp_v1.pdf,.pdf,266245,260.0048828125,0.25391101837158203
openvas_erev0s_vampi/openvas_erev0s_vampi.xml,.xml,264148,257.95703125,0.2519111633300781
openvas_mysql_5.6/openvas_mysql_5.6.pdf,.pdf,262290,256.142578125,0.2501392364501953
openvas_mysql_5.5/openvas_mysql_5.5.xml,.xml,255591,249.6005859375,0.24375057220458984
openvas_rmohr_activemq_5.14.3/openvas_rmohr_activemq_5.14.3.pdf,.pdf,248212,242.39453125,0.23671340942382812
openvas_jasonrivers_nagios/openvas_jasonrivers_nagios.pdf,.pdf,244339,238.6123046875,0.23301982879638672
openvas_httpd_2.2/openvas_httpd_2.2.pdf,.pdf,243909,238.1923828125,0.23260974884033203
openvas_heywoodlh_vulnerable/openvas_heywoodlh_vulnerable.docx,.docx,241109,235.4580078125,0.22993946075439453
openvas_tomcat_6/openvas_tomcat_6.pdf,.pdf,239656,234.0390625,0.22855377197265625
openvas_nginx_1.12/openvas_nginx_1.12.xml,.xml,236365,230.8251953125,0.22541522979736328
openvas_osixia_phpldapadmin_0.7.1/openvas_osixia_phpldapadmin_0.7.1.pdf,.pdf,236208,230.671875,0.2252655029296875
openvas_nginx_1.10/openvas_nginx_1.10.xml,.xml,235836,230.30859375,0.22491073608398438
openvas_phpmyadmin_phpmyadmin_4.6/openvas_phpmyadmin_phpmyadmin_4.6.pdf,.pdf,234349,228.8564453125,0.22349262237548828
openvas_mariadb_10.0/openvas_mariadb_10.0.xml,.xml,233020,227.55859375,0.22222518920898438
openvas_vulnerables_cve-2017-7494/openvas_vulnerables_cve-2017-7494.xml,.xml,232358,226.912109375,0.22159385681152344
openvas_sonatype_nexus_2.14.4/openvas_sonatype_nexus_2.14.4.xml,.xml,231887,226.4521484375,0.2211446762084961
openvas_vulnerables_cve-2016-6515/openvas_vulnerables_cve-2016-6515.pdf,.pdf,231662,226.232421875,0.2209300994873047
openvas_nginx_1.14/openvas_nginx_1.14.xml,.xml,231272,225.8515625,0.22055816650390625
openvas_tleemcjr_metasploitable2/openvas_tleemcjr_metasploitable2.xlsx,.xlsx,229573,224.1923828125,0.21893787384033203
openvas_jboss_wildfly_10.1.0.Final/openvas_jboss_wildfly_10.1.0.Final.pdf,.pdf,228789,223.4267578125,0.21819019317626953
openvas_mediawiki_1.28/openvas_mediawiki_1.28.txt,.txt,228111,222.7646484375,0.2175436019897461
openvas_kennethreitz_httpbin/openvas_kennethreitz_httpbin.xml,.xml,228000,222.65625,0.217437744140625
openvas_kirscht_metasploitable3-ub1404/openvas_kirscht_metasploitable3-ub1404.docx,.docx,226385,221.0791015625,0.2158975601196289
openvas_httpd_2.4.49/openvas_httpd_2.4.49.pdf,.pdf,221842,216.642578125,0.2115650177001953
openvas_elasticsearch_5.6/openvas_elasticsearch_5.6.xml,.xml,221630,216.435546875,0.2113628387451172
openvas_elasticsearch_2.4.6/openvas_elasticsearch_2.4.6.xml,.xml,220846,215.669921875,0.2106151580810547
openvas_elasticsearch_2.4/openvas_elasticsearch_2.4.xml,.xml,220509,215.3408203125,0.21029376983642578
openvas_couchdb_1.6/openvas_couchdb_1.6.xml,.xml,216744,211.6640625,0.20670318603515625
openvas_bkimminich_juice-shop/openvas_bkimminich_juice-shop.xml,.xml,213375,208.3740234375,0.2034902572631836
openvas_grafana_grafana_5.1.0/openvas_grafana_grafana_5.1.0.pdf,.pdf,213358,208.357421875,0.2034740447998047
openvas_dovecot_dovecot/openvas_dovecot_dovecot.pdf,.pdf,213091,208.0966796875,0.20321941375732422
openvas_mongo_3.6/openvas_mongo_3.6.xml,.xml,212681,207.6962890625,0.20282840728759766
openvas_sonarqube_7.0/openvas_sonarqube_7.0.xml,.xml,210787,205.8466796875,0.20102214813232422
openvas_jmalloc_echo-server/openvas_jmalloc_echo-server.xml,.xml,209529,204.6181640625,0.19982242584228516
openvas_sonarqube_6.7/openvas_sonarqube_6.7.xml,.xml,208806,203.912109375,0.19913291931152344
openvas_mysql_5.6/openvas_mysql_5.6.xml,.xml,207083,202.2294921875,0.19748973846435547
openvas_mprasil_dokuwiki/openvas_mprasil_dokuwiki.xml,.xml,205946,201.119140625,0.19640541076660156
openvas_ismisepaul_securityshepherd/openvas_ismisepaul_securityshepherd.pdf,.pdf,204936,200.1328125,0.19544219970703125
openvas_redmine_3.3/openvas_redmine_3.3.xml,.xml,204644,199.84765625,0.19516372680664062
openvas_schickling_mailcatcher/openvas_schickling_mailcatcher.xml,.xml,204537,199.7431640625,0.19506168365478516
openvas_jboss_wildfly_9.0.2.Final/openvas_jboss_wildfly_9.0.2.Final.xml,.xml,203636,198.86328125,0.19420242309570312
openvas_jboss_wildfly_8.2.1.Final/openvas_jboss_wildfly_8.2.1.Final.xml,.xml,203310,198.544921875,0.1938915252685547
openvas_ianwijaya_hackazon/openvas_ianwijaya_hackazon.docx,.docx,200440,195.7421875,0.19115447998046875
openvas_erev0s_vampi/openvas_erev0s_vampi.pdf,.pdf,198744,194.0859375,0.18953704833984375
openvas_webgoat_webgoat/openvas_webgoat_webgoat.xml,.xml,197892,193.25390625,0.18872451782226562
openvas_prom_prometheus_v2.15.2/openvas_prom_prometheus_v2.15.2.xml,.xml,197814,193.177734375,0.18865013122558594
openvas_vulhub_tomcat_9.0.30/openvas_vulhub_tomcat_9.0.30.xml,.xml,196542,191.935546875,0.1874370574951172
openvas_docker.bintray.io_jfrog_artifactory-oss_5.11.0/openvas_docker.bintray.io_jfrog_artifactory-oss_5.11.0.csv,.csv,196531,191.9248046875,0.18742656707763672
openvas_consul_0.9.0/openvas_consul_0.9.0.xml,.xml,193181,188.6533203125,0.18423175811767578
openvas_tomcat_7.0.94/openvas_tomcat_7.0.94.xml,.xml,191819,187.3232421875,0.18293285369873047
openvas_caddy_2.0.0/openvas_caddy_2.0.0.xml,.xml,191518,187.029296875,0.1826457977294922
openvas_tomcat_8.0/openvas_tomcat_8.0.xml,.xml,191203,186.7216796875,0.18234539031982422
openvas_drupal_7/openvas_drupal_7.pdf,.pdf,191050,186.572265625,0.18219947814941406
openvas_kibana_4.6/openvas_kibana_4.6.xml,.xml,191011,186.5341796875,0.18216228485107422
openvas_kibana_5.6/openvas_kibana_5.6.xml,.xml,191011,186.5341796875,0.18216228485107422
openvas_redis_3.2/openvas_redis_3.2.pdf,.pdf,190583,186.1162109375,0.18175411224365234
openvas_registry_2/openvas_registry_2.xml,.xml,189129,184.6962890625,0.18036746978759766
openvas_influxdb_1.3/openvas_influxdb_1.3.xml,.xml,188955,184.5263671875,0.18020153045654297
openvas_ghcr.io_christophetd_log4shell-vulnerable-app/openvas_ghcr.io_christophetd_log4shell-vulnerable-app.xml,.xml,188804,184.37890625,0.18005752563476562
openvas_vault_0.9.0/openvas_vault_0.9.0.xml,.xml,188668,184.24609375,0.17992782592773438
openvas_traefik_1.5/openvas_traefik_1.5.xml,.xml,188651,184.2294921875,0.17991161346435547
openvas_redis_4.0/openvas_redis_4.0.pdf,.pdf,185269,180.9267578125,0.17668628692626953
openvas_nginx_1.12/openvas_nginx_1.12.pdf,.pdf,182929,178.6416015625,0.1744546890258789
openvas_nginx_1.10/openvas_nginx_1.10.pdf,.pdf,182536,178.2578125,0.17407989501953125
openvas_heywoodlh_vulnerable/openvas_heywoodlh_vulnerable.xlsx,.xlsx,181886,177.623046875,0.1734600067138672
openvas_sameersbn_bind_9.11.3-20190706/openvas_sameersbn_bind_9.11.3-20190706.txt,.txt,181405,177.1533203125,0.17300128936767578
openvas_mediawiki_1.27/openvas_mediawiki_1.27.txt,.txt,179630,175.419921875,0.1713085174560547
openvas_sonatype_nexus_2.14.4/openvas_sonatype_nexus_2.14.4.pdf,.pdf,178738,174.548828125,0.1704578399658203
openvas_osixia_openldap_1.2.0/openvas_osixia_openldap_1.2.0.pdf,.pdf,178353,174.1728515625,0.1700906753540039
openvas_nginx_1.14/openvas_nginx_1.14.pdf,.pdf,177460,173.30078125,0.16923904418945312
openvas_rastasheep_ubuntu-sshd_14.04/openvas_rastasheep_ubuntu-sshd_14.04.xml,.xml,176552,172.4140625,0.16837310791015625
openvas_kennethreitz_httpbin/openvas_kennethreitz_httpbin.pdf,.pdf,175209,171.1025390625,0.16709232330322266
openvas_appsecco_dsvw/openvas_appsecco_dsvw.txt,.txt,172931,168.8779296875,0.16491985321044922
openvas_mediawiki_1.28/openvas_mediawiki_1.28.csv,.csv,172453,168.4111328125,0.16446399688720703
openvas_redis_5.0/openvas_redis_5.0.pdf,.pdf,171580,167.55859375,0.16363143920898438
openvas_elasticsearch_5.6/openvas_elasticsearch_5.6.pdf,.pdf,171087,167.0771484375,0.1631612777709961
openvas_kirscht_metasploitable3-ub1404/openvas_kirscht_metasploitable3-ub1404.xlsx,.xlsx,170851,166.8466796875,0.16293621063232422
openvas_elasticsearch_2.4.6/openvas_elasticsearch_2.4.6.pdf,.pdf,168753,164.7978515625,0.1609354019165039
openvas_elasticsearch_2.4/openvas_elasticsearch_2.4.pdf,.pdf,168074,164.134765625,0.16028785705566406
openvas_redis_3.2/openvas_redis_3.2_xml.json,.json,167083,163.1669921875,0.15934276580810547
openvas_couchdb_1.6/openvas_couchdb_1.6.pdf,.pdf,166665,162.7587890625,0.15894412994384766
openvas_jmalloc_echo-server/openvas_jmalloc_echo-server.pdf,.pdf,166598,162.693359375,0.15888023376464844
openvas_postgres_9.3/openvas_postgres_9.3.pdf,.pdf,166431,162.5302734375,0.1587209701538086
openvas_postgres_9.4/openvas_postgres_9.4.pdf,.pdf,163520,159.6875,0.15594482421875
openvas_citizenstig_nowasp/openvas_citizenstig_nowasp.docx,.docx,162545,158.7353515625,0.1550149917602539
openvas_bkimminich_juice-shop/openvas_bkimminich_juice-shop.pdf,.pdf,161473,157.6884765625,0.1539926528930664
openvas_sonarqube_6.7/openvas_sonarqube_6.7.pdf,.pdf,157721,154.0244140625,0.15041446685791016
openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.docx,.docx,157029,153.3486328125,0.14975452423095703
openvas_raesene_bwapp/openvas_raesene_bwapp.docx,.docx,156947,153.2685546875,0.14967632293701172
openvas_linuxserver_openssh-server/openvas_linuxserver_openssh-server.pdf,.pdf,156882,153.205078125,0.1496143341064453
openvas_sonarqube_7.0/openvas_sonarqube_7.0.pdf,.pdf,156741,153.0673828125,0.14947986602783203
openvas_redis_4.0/openvas_redis_4.0_xml.json,.json,156389,152.7236328125,0.14914417266845703
openvas_postgres_9.5/openvas_postgres_9.5.pdf,.pdf,155871,152.2177734375,0.1486501693725586
openvas_hackersploit_bwapp-docker/openvas_hackersploit_bwapp-docker.docx,.docx,154752,151.125,0.1475830078125
openvas_sameersbn_bind_9.11.3-20190706/openvas_sameersbn_bind_9.11.3-20190706.csv,.csv,152824,149.2421875,0.14574432373046875
openvas_mongo_3.6/openvas_mongo_3.6.pdf,.pdf,152819,149.2373046875,0.14573955535888672
openvas_mprasil_dokuwiki/openvas_mprasil_dokuwiki.pdf,.pdf,151904,148.34375,0.144866943359375
openvas_redmine_3.3/openvas_redmine_3.3.pdf,.pdf,150827,147.2919921875,0.14383983612060547
openvas_jboss_wildfly_8.2.1.Final/openvas_jboss_wildfly_8.2.1.Final.pdf,.pdf,149956,146.44140625,0.14300918579101562
openvas_jboss_wildfly_9.0.2.Final/openvas_jboss_wildfly_9.0.2.Final.pdf,.pdf,149195,145.6982421875,0.14228343963623047
openvas_schickling_mailcatcher/openvas_schickling_mailcatcher.pdf,.pdf,149168,145.671875,0.1422576904296875
openvas_tomcat_7.0.94/openvas_tomcat_7.0.94.pdf,.pdf,148244,144.76953125,0.14137649536132812
openvas_tomcat_8.0/openvas_tomcat_8.0.pdf,.pdf,147884,144.41796875,0.14103317260742188
openvas_vulhub_tomcat_9.0.30/openvas_vulhub_tomcat_9.0.30.pdf,.pdf,145863,142.4443359375,0.13910579681396484
openvas_webgoat_webgoat/openvas_webgoat_webgoat.pdf,.pdf,144751,141.3583984375,0.1380453109741211
openvas_vulnerables_cve-2016-6515/openvas_vulnerables_cve-2016-6515.xml,.xml,144326,140.943359375,0.13763999938964844
openvas_adminer_4.2/openvas_adminer_4.2.txt,.txt,143752,140.3828125,0.13709259033203125
openvas_phpmyadmin_phpmyadmin_4.8/openvas_phpmyadmin_phpmyadmin_4.8.txt,.txt,143233,139.8759765625,0.1365976333618164
openvas_prom_prometheus_v2.15.2/openvas_prom_prometheus_v2.15.2.pdf,.pdf,142350,139.013671875,0.1357555389404297
openvas_osixia_openldap_1.2.0/openvas_osixia_openldap_1.2.0_xml.json,.json,140257,136.9697265625,0.1337594985961914
openvas_appsecco_dsvw/openvas_appsecco_dsvw.csv,.csv,139320,136.0546875,0.13286590576171875
openvas_memcached_1.4/openvas_memcached_1.4.pdf,.pdf,139248,135.984375,0.1327972412109375
openvas_consul_0.9.0/openvas_consul_0.9.0.pdf,.pdf,139160,135.8984375,0.13271331787109375
openvas_mongo_3.4/openvas_mongo_3.4.pdf,.pdf,137723,134.4951171875,0.13134288787841797
openvas_kibana_5.6/openvas_kibana_5.6.pdf,.pdf,137649,134.4228515625,0.1312723159790039
openvas_kibana_4.6/openvas_kibana_4.6.pdf,.pdf,136999,133.7880859375,0.13065242767333984
openvas_caddy_2.0.0/openvas_caddy_2.0.0.pdf,.pdf,136861,133.6533203125,0.13052082061767578
openvas_mediawiki_1.27/openvas_mediawiki_1.27.csv,.csv,136449,133.2509765625,0.1301279067993164
openvas_vault_0.9.0/openvas_vault_0.9.0.pdf,.pdf,136086,132.896484375,0.12978172302246094
openvas_mongo_3.2/openvas_mongo_3.2.pdf,.pdf,136034,132.845703125,0.1297321319580078
openvas_ghcr.io_christophetd_log4shell-vulnerable-app/openvas_ghcr.io_christophetd_log4shell-vulnerable-app.pdf,.pdf,135843,132.6591796875,0.12954998016357422
openvas_traefik_1.5/openvas_traefik_1.5.pdf,.pdf,135561,132.3837890625,0.12928104400634766
openvas_tomcat_7.0.70/openvas_tomcat_7.0.70.txt,.txt,134988,131.82421875,0.12873458862304688
openvas_influxdb_1.3/openvas_influxdb_1.3.pdf,.pdf,134891,131.7294921875,0.12864208221435547
openvas_registry_2/openvas_registry_2.pdf,.pdf,134582,131.427734375,0.12834739685058594
openvas_ianwijaya_hackazon/openvas_ianwijaya_hackazon.xlsx,.xlsx,134402,131.251953125,0.1281757354736328
openvas_polinux_snmpd/openvas_polinux_snmpd.pdf,.pdf,133561,130.4306640625,0.12737369537353516
openvas_redis_5.0/openvas_redis_5.0_xml.json,.json,131314,128.236328125,0.1252307891845703
openvas_rabbitmq_3.6-management/openvas_rabbitmq_3.6-management.pdf,.pdf,129890,126.845703125,0.12387275695800781
openvas_rabbitmq_3.7-management/openvas_rabbitmq_3.7-management.pdf,.pdf,129853,126.8095703125,0.12383747100830078
openvas_fauria_vsftpd/openvas_fauria_vsftpd.pdf,.pdf,129705,126.6650390625,0.12369632720947266
openvas_mariadb_10.0/openvas_mariadb_10.0.txt,.txt,129047,126.0224609375,0.12306880950927734
openvas_zookeeper_3.4/openvas_zookeeper_3.4.pdf,.pdf,127943,124.9443359375,0.12201595306396484
openvas_memcached_1.5/openvas_memcached_1.5.pdf,.pdf,126827,123.8544921875,0.12095165252685547
openvas_vulnerables_metasploit-vulnerability-emulator/openvas_vulnerables_metasploit-vulnerability-emulator.pdf,.pdf,125938,122.986328125,0.12010383605957031
openvas_linuxserver_openssh-server/openvas_linuxserver_openssh-server_xml.json,.json,125913,122.9619140625,0.12007999420166016
openvas_wurstmeister_kafka_2.11-0.10.2.2/openvas_wurstmeister_kafka_2.11-0.10.2.2.pdf,.pdf,125265,122.3291015625,0.1194620132446289
openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.docx,.docx,125034,122.103515625,0.11924171447753906
openvas_cassandra_2.2/openvas_cassandra_2.2.pdf,.pdf,124422,121.505859375,0.11865806579589844
